id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
308166,"ARTIST HOUSE IN DOWNTOWN, GAUDI, LIGHT SUN",1561612,Carlos,Eixample,la Dreta de l'Eixample,41.39253,2.15888,Entire home/apt,135,3,161,2019-08-06,1.78,1,0
315769,Sagrada Familia vintage apartment,1994100,Marcello,Eixample,la Sagrada Família,41.40577,2.17324,Entire home/apt,100,3,15,2019-03-15,0.17,3,278
318865,A penthouse two terraces in Gracia,1608447,Carla,Gràcia,la Vila de Gràcia,41.40048,2.158,Entire home/apt,139,3,196,2019-07-28,2.23,1,80
320506,The Loft Barcelona,1642180,The Loft,Sants-Montjuïc,el Poble Sec,41.37186,2.16803,Entire home/apt,115,4,50,2019-01-02,0.55,1,278
322268,AMAZING LOCATION & SPACIOUS APART,1650460,Maria,Ciutat Vella,el Barri Gòtic,41.37949,2.17725,Entire home/apt,55,32,88,2017-08-02,0.97,1,59
323854,Casa Sagrada Familia Bcn Doubleroom,1657312,Alberto,Eixample,la Sagrada Família,41.40658,2.17549,Private room,30,1,21,2014-07-29,0.23,1,0
327133,Cozy Double Room - Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39309,2.16738,Private room,28,5,165,2019-07-20,1.81,7,60
330248,GREAT  DOUBLE ROOM WI FI CASANOVA,880805,Miguel,Eixample,Sant Antoni,41.38296,2.16275,Private room,50,2,12,2019-06-04,0.13,1,315
330723,SUNNY ROOM WITH BALCONY,1687383,Juanmi,Ciutat Vella,el Raval,41.37729,2.17225,Private room,30,14,56,2019-06-18,0.65,2,297
330766,Urquinaona Charming and Centric,1687524,Virginia,Eixample,la Dreta de l'Eixample,41.39074,2.17306,Entire home/apt,120,5,170,2019-07-06,1.92,1,35
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39831,2.17174,Entire home/apt,111,2,390,2019-07-30,4.31,7,321
331026,Small basic room in a nice apt,440881,Lee,Eixample,Sant Antoni,41.3785,2.16132,Private room,27,4,164,2019-08-09,1.84,2,290
333190,"Room,  Bikes and views!  SGL-DBL",1697782,Jóse,Eixample,el Fort Pienc,41.4012,2.18139,Private room,18,3,201,2019-07-28,2.31,3,0
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39181,2.19263,Entire home/apt,95,3,3,2017-03-13,0.05,7,0
339310,Feel the sea breeze & relax! WIFI/AirCon/Sea view,829041,Myra,Ciutat Vella,la Barceloneta,41.37912,2.19026,Entire home/apt,60,32,78,2018-09-12,0.89,1,89
342641,Apartment in villa with garden&pool,1738696,Estela,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.42882,2.10123,Entire home/apt,90,2,68,2019-08-05,0.95,1,319
343622,Spacious loft nearby pl. España ,1743695,Michel,Sants-Montjuïc,Hostafrancs,41.3765,2.14385,Entire home/apt,115,5,95,2019-07-22,1.76,1,326
343859,LOVELY 2 BD WIFI GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40004,2.16318,Entire home/apt,137,3,10,2019-07-27,0.17,21,318
343861,1BD FLAT WITH WIFI & AC IN GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40219,2.16311,Entire home/apt,95,3,15,2019-05-20,0.30,21,317
343864,3 BD APT IN THE HEART OF GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40656,2.15732,Entire home/apt,139,3,10,2019-04-24,0.16,21,330
343866,COSY 2BD + 2 BATH + 2 KITCHEN IN GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40545,2.15719,Entire home/apt,89,3,30,2019-05-27,0.39,21,272
345129,Charming apartment by  Barcelona sailing harbour,1238225,Lucia,Ciutat Vella,el Barri Gòtic,41.38471,2.17222,Private room,90,3,32,2013-10-15,0.36,1,17
346018,Room in a flat with Barcelona best view!,1753990,Filippo,Sant Martí,el Parc i la Llacuna del Poblenou,41.39196,2.18784,Private room,70,1,15,2018-10-28,0.17,1,357
351395,Charming Garden House Apt 3BR Apt,1435464,Jaume,Eixample,el Fort Pienc,41.39362,2.18183,Entire home/apt,125,3,32,2019-08-08,0.43,20,339
352772,Elegant Centric Attic WIFI Car Park,1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38084,2.15047,Entire home/apt,145,2,92,2019-08-02,1.39,1,309
353640,Great Apartment in Heart of Born,1791076,Marta,Ciutat Vella,el Barri Gòtic,41.38109,2.17855,Entire home/apt,110,2,113,2019-07-30,1.75,2,256
357576,"Authentic Vintage Home ¨El patio de Gràcia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.39994,2.15211,Entire home/apt,88,1,165,2019-07-27,1.91,2,249
357958,Private terrace and bathroom & WiFi,1809119,Katja,Eixample,l'Antiga Esquerra de l'Eixample,41.38736,2.15547,Private room,71,1,123,2019-08-05,1.57,1,130
359277,HABITACION CON BALCON EN RAMBLAS 2,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.37769,2.17762,Private room,40,2,139,2019-07-25,1.55,2,194
359841,"BacRou, design loft near the sea",1820272,Rosa,Sant Martí,el Poblenou,41.40331,2.20929,Entire home/apt,60,2,304,2019-07-27,3.48,6,135
363601,stylish flat in barcelona center,1837053,Ayal,Ciutat Vella,el Raval,41.37781,2.17345,Entire home/apt,60,32,26,2018-08-23,0.31,2,316
364030,"Amazing views, centric apt w/terrac",1839136,Mires,Eixample,Sant Antoni,41.3756,2.16127,Entire home/apt,175,3,261,2019-07-27,2.89,1,292
365147,"Sunny double room, central location",440881,Lee,Eixample,Sant Antoni,41.37818,2.15967,Private room,39,3,121,2019-02-04,1.41,2,223
365911,"Low-priced,Super Reviewed Apartment",1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.37977,2.15495,Entire home/apt,119,3,65,2019-07-20,0.76,4,303
370665,vig HAPPY APARTMENT IN EL BORN,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38458,2.18118,Entire home/apt,90,32,0,,,80,335
374491,ROOM WITH A BALCONY IN RAMBLAS 1,1818044,Ricardo,Ciutat Vella,el Barri Gòtic,41.37822,2.17798,Private room,40,2,130,2019-07-27,1.46,2,204
377161,Rustic apartment Parc Guell II,1444707,Jesus,Gràcia,el Coll,41.41895,2.14928,Entire home/apt,60,2,319,2019-08-10,3.58,2,197
378998,PRECIOSA Y ACOGEDORA HABITACIÓN ,1903257,Flor,Nou Barris,Vilapicina i la Torre Llobeta,41.42618,2.17423,Private room,20,1,0,,,1,0
379868,INCREDIBLE VIEW front Sagrada Familia+PRIV.BALCONY,1906952,Khris,Eixample,la Sagrada Família,41.40642,2.17093,Private room,62,2,284,2019-08-06,3.24,2,91
380421,Double room with a balcony,1414100,Xavier,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38437,2.18,Private room,48,1,389,2019-07-24,4.34,2,78
380903,Bailen II - terrace in the Eixample,1725307,Barcelona,Eixample,la Dreta de l'Eixample,41.39656,2.17366,Entire home/apt,53,30,9,2019-07-31,0.10,2,270
382000,Homely Apartment in Sagrada Família - 4 bedrooms,1915191,Montserrat,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.407,2.16823,Entire home/apt,110,4,179,2019-08-10,2.03,1,297
384063,nap1 HAPPY & QUIET 3 BEDROOM & 2 BATHROOMS FLAT,1447144,Acomodis Apartments,Eixample,la Dreta de l'Eixample,41.39606,2.17605,Entire home/apt,130,1,8,2018-12-19,0.09,80,360
384155,Barcelona Center Beach Top Design,1751133,The Punset Family,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333,2.18125,Entire home/apt,64,32,69,2019-04-30,0.79,1,310
384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38855,2.16942,Entire home/apt,160,2,68,2019-07-21,0.77,8,179
384867,A PERFECT DOUBLE ROOM  BCN CENTER,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38777,2.16252,Private room,20,2,230,2019-07-09,2.63,2,134
385049,MIRADOR 3 Bedroom Apartment Port Vell,3775349,Mafe,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38179,2.18179,Entire home/apt,189,2,185,2019-08-04,2.06,29,269
393717,Cosy apartment near Las Ramblas,1968590,Manel,Ciutat Vella,el Raval,41.37888,2.16744,Entire home/apt,83,2,285,2019-08-06,3.27,2,304
394692,A PERFECT ROOM FOR RENT CENTER BCN,1926968,Monica,Eixample,l'Antiga Esquerra de l'Eixample,41.38784,2.16119,Private room,30,2,306,2019-07-22,3.47,2,140
399772,VERY CENTRAL 3 STOPS AWAY RAMBLAS,1995385,Ana,Eixample,la Nova Esquerra de l'Eixample,41.38221,2.15062,Entire home/apt,155,5,18,2015-03-05,0.20,1,108
401481,Centric Apartment in Barcelona,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.39186,2.1724,Private room,45,2,355,2019-08-05,3.98,2,181
402633,BARCELONA CITY CENTRE CHARM,2009370,E.,Sants-Montjuïc,el Poble Sec,41.37424,2.17044,Entire home/apt,250,3,196,2019-08-05,2.78,4,61
402657,"Central, Sunny & Charming + Wifi",1117598,Amanda & Karl,Sants-Montjuïc,el Poble Sec,41.3736,2.15934,Entire home/apt,95,3,222,2019-07-21,2.61,1,136
408127,Petite chambre confortable,2032512,Magali,Eixample,Sant Antoni,41.37578,2.16537,Private room,25,3,7,2019-04-20,0.20,1,0
408599,Charming 3bedroom flat with balcony,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.3745,2.1583,Entire home/apt,75,1,306,2019-07-28,3.43,1,294
410159,Barcelona Center 7 people Apartment,2041901,Dani,Eixample,el Fort Pienc,41.39947,2.17581,Entire home/apt,125,3,93,2019-07-17,1.05,15,328
412649,Cozy flat by the Magic Fountain,542867,Gabriela & Miguel,Sants-Montjuïc,la Font de la Guatlla,41.37112,2.14866,Entire home/apt,67,2,164,2019-07-21,1.85,2,293
414786,Centric Double Room-Paseo de Gracia,1451449,Pedro & Rita,Eixample,la Dreta de l'Eixample,41.39154,2.16766,Private room,28,5,151,2019-07-25,1.69,7,28
415848,2 bedroom Cozy Space close to the beach w/ AC,865887,Tim,Eixample,la Nova Esquerra de l'Eixample,41.38323,2.14396,Entire home/apt,195,3,57,2019-01-03,0.65,2,254
415892,Winter promo: 6x5. Modernist flat,366654,Arian Watermelon Barcelona!,Eixample,la Dreta de l'Eixample,41.39014,2.1763,Entire home/apt,460,3,56,2018-04-25,0.63,9,365
416704,"LARGE DOUBLE ROOM, WIFI, CENTER BCN",1984642,Luciana,Eixample,el Fort Pienc,41.40002,2.18135,Private room,50,2,25,2019-06-23,0.28,1,253
417239,2 DOUBLES BEDROOMS FLAT IN GRACIA,2074943,Kris,Gràcia,la Vila de Gràcia,41.40228,2.15742,Entire home/apt,97,30,93,2019-05-22,1.23,1,345
417814,Amplia habitación con privacidad,2072631,Camila Y Hortensia,Eixample,la Sagrada Família,41.40781,2.17521,Private room,33,2,49,2019-07-07,1.02,2,134
424137,Spacious apartment just by Las Ramblas,2108468,Carlotta,Ciutat Vella,el Raval,41.37949,2.17429,Private room,200,1,18,2018-07-27,0.23,10,245
425639,House with garden,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40725,2.14678,Entire home/apt,400,5,46,2019-07-20,0.73,1,344
430585,Beautiful apartment in the heart of the Gothic,2108468,Carlotta,Ciutat Vella,el Raval,41.37841,2.17479,Private room,200,2,15,2018-08-09,0.19,10,129
431331,NEW APARTMENT IN GRACIA NEIGBOURHOO,400416,Cens Sl,Gràcia,la Vila de Gràcia,41.40098,2.15514,Entire home/apt,48,32,10,2017-11-02,0.20,7,345
432482,PENTHOUSE PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39288,2.16313,Entire home/apt,180,2,198,2019-08-02,2.28,2,297
437886,Centric Apartment in Barcelona 2,2004002,Xabier,Eixample,la Dreta de l'Eixample,41.3912,2.17238,Private room,38,2,246,2019-07-27,2.80,2,29
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39776,2.18173,Private room,45,3,114,2019-07-13,1.30,2,255
438123,"Twin for 4-5 Barcelona, Sagrada Familia.",134698,Svetlana,Horta-Guinardó,el Baix Guinardó,41.40947,2.16947,Private room,70,2,44,2019-07-25,0.89,3,222
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40047,2.15907,Entire home/apt,126,2,231,2019-07-30,2.65,1,290
440427,Just Next to Sagrada Familia!!!,2041901,Dani,Eixample,la Sagrada Família,41.40254,2.17689,Entire home/apt,120,3,80,2019-08-09,0.97,15,306
440840,Cozy room for 3 in city center (Room #2),1457147,Piero,Ciutat Vella,el Raval,41.38012,2.17106,Private room,50,2,102,2019-07-26,1.19,3,63
440841,Cozy room for 2 in city center (Room #3),1457147,Piero,Ciutat Vella,el Raval,41.37855,2.17109,Private room,50,2,79,2019-08-07,1.08,3,48
443110,New apartment center BCN ,2201772,Dimitry,Eixample,l'Antiga Esquerra de l'Eixample,41.38851,2.15273,Entire home/apt,250,4,39,2019-06-03,0.44,11,337
443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Johanna,Eixample,la Sagrada Família,41.41032,2.17524,Entire home/apt,129,3,86,2019-08-10,1.00,8,128
443909,"BARCELONA GOTICO ,great location",2204578,Francesca,Ciutat Vella,el Barri Gòtic,41.37917,2.17711,Private room,60,4,288,2019-08-03,3.42,1,98
446665,Double and Lovely room in Barcelona.,2218343,Elvira,Sants-Montjuïc,la Marina de Port,41.36758,2.13968,Private room,33,1,49,2019-06-16,0.62,2,56
449854,Center location. Magic terrace. 360º views,1267680,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38807,2.17922,Entire home/apt,120,3,107,2019-07-27,1.22,5,264
451758,"Bright, elegant loft in center town",1267680,Victor,Ciutat Vella,el Raval,41.38201,2.16618,Entire home/apt,100,3,103,2019-07-29,1.18,5,133
456333,DOUBLE ROOM with WIFI,2268672,Bruna,Eixample,la Dreta de l'Eixample,41.39731,2.17468,Private room,28,1,43,2017-11-01,0.49,1,0
457195,Cozy apartment with 3 bedrooms,1405013,"Bcn Clols Apartments, S.L.",Eixample,la Dreta de l'Eixample,41.39413,2.17014,Entire home/apt,205,2,7,2019-07-10,0.21,15,96
459502,Cozzy bedroom next to plz catalunya,2242469,Juan,Eixample,Sant Antoni,41.38191,2.16332,Private room,50,2,19,2019-08-08,0.31,1,345
462012,Bungalow with private garden,2296262,Nona,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41385,2.11029,Private room,35,2,21,2018-06-28,0.24,1,324
462062,CLOSE TO LA FIRA PL ESPAÑA /INCL BRKFAST,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.37973,2.15158,Private room,37,2,101,2019-07-21,1.66,2,26
462557,Large room and light. balcony (red),2298462,Juan Carlos,Eixample,Sant Antoni,41.38465,2.16216,Private room,33,2,65,2019-07-29,0.76,1,38
463880,On the beach - Poblenou,2304846,Ninona,Sant Martí,el Poblenou,41.39898,2.20756,Entire home/apt,90,2,124,2019-08-07,1.46,3,0
468639,Big room with exit to sunny terrace,2325968,Sikerult,Sants-Montjuïc,Sants - Badal,41.37384,2.12811,Private room,36,3,125,2019-07-09,1.45,2,0
468912,lovely double bedroom in barcelona,1923383,Kenneth,Gràcia,la Vila de Gràcia,41.39669,2.15623,Private room,35,2,72,2019-08-05,2.70,1,269
469177,Cozy apartment in Paralel for 8,1432835,Angel,Eixample,Sant Antoni,41.37542,2.15904,Entire home/apt,90,3,167,2019-07-28,1.95,37,39
472062,close to Paseo de Gracia.,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39852,2.16159,Entire home/apt,175,3,30,2019-05-20,0.69,5,258
473395,Walking distance to Paseo de Gracia,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3998,2.15177,Entire home/apt,180,4,46,2019-07-18,0.85,5,99
473459,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39902,2.15274,Entire home/apt,200,4,20,2019-06-03,0.49,5,43
474669,Confort Apartment 2 Bedrooms WIFI,2353086,Oscar,Sants-Montjuïc,Sants - Badal,41.37878,2.12902,Entire home/apt,105,3,53,2019-08-04,0.62,1,322
475771,I rent apartment in Barcelona,1348524,Tomás Becket,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40729,2.1629,Entire home/apt,35,35,5,2017-12-21,0.06,2,48
475786,Room to rent in beautiful apartment,2358821,Anna Micaela,Gràcia,Vallcarca i els Penitents,41.41101,2.1465,Private room,75,7,0,,,1,365
477256,lightful apartment in poblenou',2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40065,2.19487,Private room,15,4,187,2019-07-24,2.14,2,200
478173,"Penthouse in Barcelona, Sun terrace",1724144,Promociones Andreo SL,Sants-Montjuïc,la Bordeta,41.37228,2.1423,Entire home/apt,137,3,47,2019-07-01,0.54,1,310
478616,Retrome Barcelona,726695,Retrome,Eixample,la Dreta de l'Eixample,41.39594,2.1692,Private room,150,1,3,2019-07-21,0.06,1,355
480975,Loft con gran terraza bcn centro,2272146,Javi,Sants-Montjuïc,el Poble Sec,41.37205,2.16569,Private room,50,1,0,,,1,0
481739,The Gaudi Suites II,2320210,Jaireh & Uriel,Eixample,la Dreta de l'Eixample,41.39634,2.16651,Entire home/apt,111,3,11,2019-06-15,0.31,49,193
482801,DOUBLE ROOM BARCELONA SANTS STATION,2143907,Daniel,Les Corts,la Maternitat i Sant Ramon,41.37953,2.12676,Private room,30,30,28,2019-07-24,0.32,3,13
484390,MONTHLY COZY SUNNY - SAGRADA FAM.,2397234,Alicia,Eixample,la Sagrada Família,41.40227,2.17517,Entire home/apt,25,31,88,2019-04-26,1.00,3,122
485011,A Super unique/charming/hip room!,2400841,Skye,Eixample,la Dreta de l'Eixample,41.3914,2.17889,Private room,58,2,86,2019-07-02,1.09,2,71
487233,BOHEMIAN PENTHOUSE DUPLEX + 2 BIKES,2411278,Anna & Marcos,Sants-Montjuïc,el Poble Sec,41.37059,2.16522,Entire home/apt,160,4,197,2019-08-06,2.32,5,151
488341,Single bedroom in the middle of BCN´,9535595,Adrian,Ciutat Vella,el Barri Gòtic,41.37931,2.17608,Private room,30,3,256,2019-07-24,2.92,1,306
490517,The Sagrada Penthouse,2320210,Jaireh & Uriel,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40555,2.16905,Entire home/apt,132,3,19,2019-05-22,0.50,49,194
490742,Big sunny room with terrace,2325968,Sikerult,Sants-Montjuïc,Sants - Badal,41.37422,2.12847,Private room,33,5,33,2019-07-02,1.47,2,1
490803,Plaza Sagrada Familia apartmen(1-6),2320210,Jaireh & Uriel,Eixample,la Sagrada Família,41.40288,2.17184,Entire home/apt,132,3,48,2019-07-20,0.76,49,116
490853,Private Balcony in Sagrada Familia,2426746,Joel Giraldo,Eixample,la Sagrada Família,41.40473,2.17395,Private room,19,1,448,2019-08-10,5.11,4,310
492963,Habitaciones de matrimonio  con balcon!,2436080,Angela,Horta-Guinardó,el Guinardó,41.4169,2.17411,Private room,30,1,6,2019-06-01,1.22,1,0
493122,lightful apartment in poblenou,2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40018,2.19436,Private room,14,3,181,2019-07-23,2.07,2,352
494834,Sant Pau Barcelona Suites,2320210,Jaireh & Uriel,Horta-Guinardó,el Baix Guinardó,41.41029,2.17108,Entire home/apt,91,3,21,2019-06-29,0.55,49,147
496997,Lovely & Elegant Apartment in Eixample 1-2,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38793,2.15853,Entire home/apt,140,3,195,2019-07-18,2.24,37,74
497545,Delightful & Elegant close to Paseo de Gracia,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38915,2.1578,Entire home/apt,130,3,148,2019-07-28,1.71,37,96
498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Raval,41.38196,2.17187,Entire home/apt,39,32,8,2019-07-07,0.09,29,266
498632,Prime location. Barcelona Apartment,71615,Mireia And Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38544,2.15894,Entire home/apt,65,1,53,2019-07-28,0.84,29,95
502436,FANTASTIC RAMBLAS,2262273,Rosa,Ciutat Vella,el Barri Gòtic,41.37994,2.17728,Entire home/apt,140,33,3,2014-08-28,0.04,18,365
503765,New and sunny apartment at Sagrada Familia,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39731,2.17234,Entire home/apt,150,6,70,2019-08-07,0.82,1,31
504653,Double bed in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.36985,2.14287,Private room,35,2,368,2019-08-05,4.24,3,300
504860,Double room in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.37113,2.14468,Private room,35,2,343,2019-08-03,4.27,3,295
507074,Lovely & Sunny apartment in Center ,2042948,Lucia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38639,2.18358,Private room,53,2,356,2019-07-16,4.12,1,84
507667,Habitación cerca sagrada familia-2,2176121,Rosa María,Eixample,el Fort Pienc,41.39625,2.18191,Private room,60,3,84,2019-07-28,1.14,2,34
507972,House with pool in Heart Gracia! ,2303967,Anna,Gràcia,la Vila de Gràcia,41.40764,2.15373,Entire home/apt,500,5,50,2019-07-20,0.68,1,126
508212,Central Atico Apartment with Private Terrace,2504689,Carolina,Eixample,l'Antiga Esquerra de l'Eixample,41.39112,2.1561,Entire home/apt,138,4,59,2019-07-31,0.68,1,43
508685,Single room in Plaza España,2488904,Luis Y Jose Luis,Sants-Montjuïc,la Font de la Guatlla,41.36957,2.14463,Private room,25,2,284,2019-08-05,3.48,3,296
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42255,2.18061,Entire home/apt,140,3,23,2017-08-14,0.31,2,0
511739,sfp1 NEW 2 BDR FLAT SAGRADA FAMILIA,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40238,2.17082,Entire home/apt,85,1,5,2019-06-22,0.06,80,365
512368,COZY & SUNNY ROOM,1687383,Juanmi,Ciutat Vella,el Raval,41.37564,2.17001,Private room,30,13,42,2019-04-30,0.51,2,327
512666,"BCN-RENTALS RAMBLA 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.3792,2.16749,Entire home/apt,210,6,60,2019-07-19,0.78,6,243
512737,"BCN-RENTALS RAMBLA 3, just 10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37733,2.16635,Entire home/apt,140,6,17,2019-07-20,0.23,6,253
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.39954,2.17465,Entire home/apt,250,2,41,2019-07-24,0.48,11,234
514572,ENJOY BARCELONA IN A HUGE APARTMENT,2534420,Roser,Eixample,la Nova Esquerra de l'Eixample,41.37989,2.14472,Entire home/apt,172,2,71,2019-08-09,1.48,1,279
515724,Double Room / Marina & Beach,2540353,Josep Mª,Sant Martí,el Parc i la Llacuna del Poblenou,41.39497,2.18936,Private room,38,3,135,2019-07-28,1.77,1,317
